Customer_ID,Transaction_ID,Transaction_Date,Membership_Tier,Customer_Since,Age,Gender,City,Occupation,Income_Level,Store_Channel,Brand,Product_Category,Product_Name,Quantity,Purchase_Amount,Coupon_Used,Reward_Points_Earned,Reward_Points_Redeemed,Reward_Points_Available,Reward_Points_Expired,Reward_Source,Product_Viewed,Wishlist_Added,Cart_Abandoned,Email_Clicked,Push_Notification_Clicked,App_Opened,Website_Visits,Session_Duration_Min
C0045,T004504,2026-04-21,Silver,2019-09-09,29,Female,Mumbai,Doctor,Medium,Online,Google Nest,Security,Nest Cam,1,131847,0,1318,967,351,0,Referral,,,,,,,5,34
C0045,T004505,2026-05-09,Silver,2019-09-09,29,Female,Mumbai,Doctor,Medium,Offline,Sony,TV,Bravia,1,82668,1,826,415,411,0,Referral,,,,,,,7,20
C0045,T004506,2026-04-02,Silver,2019-09-09,29,Female,Mumbai,Doctor,Medium,Offline,Samsung,Smartphone,Galaxy S,2,97183,0,971,221,750,0,Referral,,,,,,,12,12
C0045,T004507,2026-05-21,Silver,2019-09-09,29,Female,Mumbai,Doctor,Medium,Online,Apple,Watch,Apple Watch,2,168004,1,1680,381,1299,0,Referral,,,,,,,2,9
C0046,T004601,2026-06-18,Bronze,2020-01-02,41,Male,Bengaluru,CA,High,Offline,Google Nest,Security,Nest Cam,1,25035,0,250,33,217,0,Purchase,,,,,,,11,5
C0046,T004602,2026-03-24,Bronze,2020-01-02,41,Male,Bengaluru,CA,High,App,Google Nest,Security,Nest Cam,1,84064,1,840,388,452,0,Birthday,,,,,,,8,17
C0046,T004603,2026-01-19,Bronze,2020-01-02,41,Male,Bengaluru,CA,High,Offline,Google Nest,Security,Nest Cam,1,105838,0,1058,376,296,386,Festival,,,,,,,13,16
C0046,T004604,2026-04-03,Bronze,2020-01-02,41,Male,Bengaluru,CA,High,App,Google Nest,Smart Home,Nest Hub,1,63946,1,639,366,273,0,Referral,,,,,,,10,5
C0046,T004605,2026-06-04,Bronze,2020-01-02,41,Male,Bengaluru,CA,High,App,Bose,Speaker,SoundLink,1,42227,0,422,128,294,0,Birthday,,,,,,,12,13
C0046,T004606,2026-06-23,Bronze,2020-01-02,41,Male,Bengaluru,CA,High,Offline,Google Nest,Smart Home,Nest Hub,2,173050,1,1730,421,1309,0,Festival,,,,,,,7,30
C0047,T004701,2026-04-12,Silver,2019-10-11,32,Male,Pune,Doctor,High,App,Apple,Smartphone,iPhone,2,64154,0,641,467,174,0,Referral,,,,,,,20,24
C0047,T004702,2026-03-25,Silver,2019-10-11,32,Male,Pune,Doctor,High,App,Samsung,Audio,Galaxy Buds,2,161769,1,1617,994,623,0,Purchase,,,,,,,1,20
C0047,T004703,2026-01-18,Silver,2019-10-11,32,Male,Pune,Doctor,High,Online,Apple,Audio,AirPods,2,68917,1,689,388,119,182,Purchase,,,,,,,6,12
C0047,T004704,2026-06-10,Silver,2019-10-11,32,Male,Pune,Doctor,High,Online,Apple,Audio,AirPods,1,107447,1,1074,649,425,0,Festival,,,,,,,15,4
C0047,T004705,2026-03-23,Silver,2019-10-11,32,Male,Pune,Doctor,High,Online,Apple,Audio,AirPods,2,10968,1,109,64,45,0,Purchase,,,,,,,10,14
C0047,T004706,2026-01-07,Silver,2019-10-11,32,Male,Pune,Doctor,High,Online,Apple,Audio,AirPods,1,140932,0,1409,482,226,701,Birthday,,,,,,,16,8
C0047,T004707,2026-05-31,Silver,2019-10-11,32,Male,Pune,Doctor,High,Offline,Apple,Audio,AirPods,1,79826,0,798,110,688,0,Referral,,,,,,,17,2
C0048,T004801,2026-02-28,Bronze,2021-06-25,47,Female,Mumbai,Student,Low,Offline,Bose,Speaker,SoundLink,1,121567,0,1215,432,30,753,Referral,,,,,,,7,32
C0048,T004802,2026-02-28,Bronze,2021-06-25,47,Female,Mumbai,Student,Low,App,Apple,Watch,Apple Watch,2,97858,1,978,303,487,188,Birthday,,,,,,,4,14
C0048,T004803,2026-03-25,Bronze,2021-06-25,47,Female,Mumbai,Student,Low,Offline,Bose,Audio,QC Headphones,2,146344,0,1463,760,703,0,Birthday,,,,,,,7,13
C0048,T004804,2026-01-18,Bronze,2021-06-25,47,Female,Mumbai,Student,Low,Online,Bose,Speaker,SoundLink,1,125797,1,1257,437,111,709,Referral,,,,,,,4,10
C0048,T004805,2026-06-20,Bronze,2021-06-25,47,Female,Mumbai,Student,Low,Online,Bose,Speaker,SoundLink,1,96639,1,966,68,898,0,Referral,,,,,,,2,27
C0048,T004806,2026-04-08,Bronze,2021-06-25,47,Female,Mumbai,Student,Low,Offline,Bose,Audio,QC Headphones,1,170432,0,1704,398,1306,0,Festival,,,,,,,11,5
C0048,T004807,2026-02-27,Bronze,2021-06-25,47,Female,Mumbai,Student,Low,App,Sony,Audio,WH Headphones,1,111830,0,1118,311,618,189,Birthday,,,,,,,7,18
C0049,T004901,2026-01-16,Bronze,2024-12-12,58,Male,Hyderabad,Business,High,Online,Samsung,Smartphone,Galaxy S,2,92107,1,921,406,479,36,Referral,,,,,,,1,32
C0049,T004902,2026-04-13,Bronze,2024-12-12,58,Male,Hyderabad,Business,High,Online,Samsung,Audio,Galaxy Buds,2,54066,1,540,428,112,0,Referral,,,,,,,10,22
C0049,T004903,2026-04-21,Bronze,2024-12-12,58,Male,Hyderabad,Business,High,App,Google Nest,Security,Nest Cam,2,175094,0,1750,766,984,0,Festival,,,,,,,10,14
C0049,T004904,2026-06-23,Bronze,2024-12-12,58,Male,Hyderabad,Business,High,App,Apple,Watch,Apple Watch,1,123601,0,1236,766,470,0,Birthday,,,,,,,3,35
C0049,T004905,2026-05-22,Bronze,2024-12-12,58,Male,Hyderabad,Business,High,App,Samsung,TV,Smart TV,1,96651,1,966,228,738,0,Referral,,,,,,,14,3
C0050,T005001,2026-03-14,Bronze,2024-12-16,46,Female,Bengaluru,Business,Low,App,Apple,Audio,AirPods,2,81821,1,818,83,735,0,Birthday,,,,,,,9,4
C0050,T005002,2026-03-15,Bronze,2024-12-16,46,Female,Bengaluru,Business,Low,Offline,Samsung,Audio,Galaxy Buds,2,10343,1,103,79,24,0,Referral,,,,,,,9,5
C0050,T005003,2026-04-12,Bronze,2024-12-16,46,Female,Bengaluru,Business,Low,Online,Samsung,Audio,Galaxy Buds,2,125825,0,1258,77,1181,0,Festival,,,,,,,15,15
C0050,T005004,2026-01-29,Bronze,2024-12-16,46,Female,Bengaluru,Business,Low,Online,Samsung,TV,Smart TV,1,32284,1,322,10,220,92,Birthday,,,,,,,12,9
C0050,T005005,2026-01-28,Bronze,2024-12-16,46,Female,Bengaluru,Business,Low,Offline,Samsung,Smartphone,Galaxy S,1,151696,0,1516,372,143,1001,Purchase,,,,,,,19,14
C0050,T005006,2026-02-13,Bronze,2024-12-16,46,Female,Bengaluru,Business,Low,App,Samsung,Audio,Galaxy Buds,1,102549,0,1025,541,238,246,Purchase,,,,,,,6,13
C0050,T005007,2026-06-02,Bronze,2024-12-16,46,Female,Bengaluru,Business,Low,Offline,Samsung,TV,Smart TV,2,26023,1,260,113,147,0,Birthday,,,,,,,19,13
C0051,T005101,2026-04-30,Silver,2020-10-18,27,Male,Bengaluru,Engineer,Low,App,Google Nest,Smart Home,Nest Hub,2,52616,1,526,271,255,0,Referral,,,,,,,8,31
C0051,T005102,2026-03-20,Silver,2020-10-18,27,Male,Bengaluru,Engineer,Low,App,Google Nest,Smart Home,Nest Hub,1,37293,0,372,186,186,0,Birthday,,,,,,,9,8
C0051,T005103,2026-05-20,Silver,2020-10-18,27,Male,Bengaluru,Engineer,Low,Online,Google Nest,Security,Nest Cam,2,132259,1,1322,940,382,0,Referral,,,,,,,9,15
C0051,T005104,2026-06-21,Silver,2020-10-18,27,Male,Bengaluru,Engineer,Low,Offline,Google Nest,Security,Nest Cam,2,146338,0,1463,971,492,0,Birthday,,,,,,,3,32
C0051,T005105,2026-04-30,Silver,2020-10-18,27,Male,Bengaluru,Engineer,Low,Online,Bose,Speaker,SoundLink,1,174488,0,1744,1325,419,0,Purchase,,,,,,,8,11
C0051,T005106,2026-05-22,Silver,2020-10-18,27,Male,Bengaluru,Engineer,Low,App,Google Nest,Smart Home,Nest Hub,1,109248,0,1092,422,670,0,Birthday,,,,,,,14,11
C0051,T005107,2026-06-06,Silver,2020-10-18,27,Male,Bengaluru,Engineer,Low,Offline,Google Nest,Smart Home,Nest Hub,1,72962,0,729,154,575,0,Referral,,,,,,,2,26
C0052,T005201,2026-05-03,Platinum,2023-08-24,43,Male,Hyderabad,Doctor,High,Offline,Google Nest,Smart Home,Nest Hub,1,36826,1,368,104,264,0,Purchase,,,,,,,6,12
C0052,T005202,2026-01-25,Platinum,2023-08-24,43,Male,Hyderabad,Doctor,High,App,Google Nest,Smart Home,Nest Hub,2,123379,1,1233,135,352,746,Referral,,,,,,,10,14
C0052,T005203,2026-03-02,Platinum,2023-08-24,43,Male,Hyderabad,Doctor,High,Online,Bose,Audio,QC Headphones,1,151858,0,1518,21,721,776,Festival,,,,,,,9,8
C0052,T005204,2026-05-24,Platinum,2023-08-24,43,Male,Hyderabad,Doctor,High,Online,Google Nest,Smart Home,Nest Hub,1,72524,0,725,513,212,0,Purchase,,,,,,,13,17
C0053,T005301,2026-01-20,Silver,2021-07-10,24,Male,Delhi,Doctor,Medium,Online,Samsung,Smartphone,Galaxy S,2,46159,0,461,25,99,337,Referral,,,,,,,5,9
C0053,T005302,2026-06-26,Silver,2021-07-10,24,Male,Delhi,Doctor,Medium,Online,Google Nest,Smart Home,Nest Hub,2,79781,1,797,234,563,0,Birthday,,,,,,,10,3
C0053,T005303,2026-01-09,Silver,2021-07-10,24,Male,Delhi,Doctor,Medium,Offline,Bose,Speaker,SoundLink,1,84362,1,843,463,351,29,Birthday,,,,,,,10,25
C0053,T005304,2026-03-08,Silver,2021-07-10,24,Male,Delhi,Doctor,Medium,Online,Apple,Watch,Apple Watch,1,35357,0,353,172,181,0,Birthday,,,,,,,6,35
C0053,T005305,2026-06-27,Silver,2021-07-10,24,Male,Delhi,Doctor,Medium,App,Apple,Smartphone,iPhone,1,26549,1,265,158,107,0,Birthday,,,,,,,7,19
C0053,T005306,2026-06-03,Silver,2021-07-10,24,Male,Delhi,Doctor,Medium,Offline,Samsung,Smartphone,Galaxy S,1,27442,0,274,176,98,0,Birthday,,,,,,,19,23
C0053,T005307,2026-05-20,Silver,2021-07-10,24,Male,Delhi,Doctor,Medium,App,Sony,Audio,WH Headphones,1,15929,1,159,68,91,0,Festival,,,,,,,3,23
C0054,T005401,2026-05-26,Gold,2020-01-25,25,Female,Ahmedabad,Student,Low,Online,Apple,Smartphone,iPhone,2,88874,0,888,295,593,0,Festival,,,,,,,11,17
C0054,T005402,2026-02-24,Gold,2020-01-25,25,Female,Ahmedabad,Student,Low,App,Apple,Watch,Apple Watch,2,5381,1,53,39,9,5,Referral,,,,,,,8,25
C0054,T005403,2026-03-14,Gold,2020-01-25,25,Female,Ahmedabad,Student,Low,App,Bose,Audio,QC Headphones,1,82842,1,828,321,507,0,Festival,,,,,,,8,24
C0054,T005404,2026-02-01,Gold,2020-01-25,25,Female,Ahmedabad,Student,Low,App,Apple,Watch,Apple Watch,1,137646,0,1376,430,335,611,Referral,,,,,,,17,13
C0054,T005405,2026-02-24,Gold,2020-01-25,25,Female,Ahmedabad,Student,Low,Offline,Apple,Smartphone,iPhone,2,5505,1,55,17,5,33,Birthday,,,,,,,2,4
C0054,T005406,2026-02-05,Gold,2020-01-25,25,Female,Ahmedabad,Student,Low,Offline,Sony,Gaming,PlayStation,1,88589,0,885,85,464,336,Referral,,,,,,,20,13
C0054,T005407,2026-06-03,Gold,2020-01-25,25,Female,Ahmedabad,Student,Low,Online,Apple,Watch,Apple Watch,2,175296,1,1752,93,1659,0,Purchase,,,,,,,12,22
C0055,T005501,2026-01-24,Silver,2025-05-22,29,Male,Bengaluru,Business,High,App,Bose,Speaker,SoundLink,1,119290,1,1192,754,420,18,Festival,,,,,,,11,5
C0055,T005502,2026-03-02,Silver,2025-05-22,29,Male,Bengaluru,Business,High,Offline,Bose,Speaker,SoundLink,1,172956,0,1729,840,243,646,Festival,,,,,,,9,15
C0055,T005503,2026-02-12,Silver,2025-05-22,29,Male,Bengaluru,Business,High,App,Samsung,TV,Smart TV,1,117592,0,1175,430,496,249,Referral,,,,,,,9,31
C0055,T005504,2026-04-17,Silver,2025-05-22,29,Male,Bengaluru,Business,High,Online,Apple,Watch,Apple Watch,1,23197,0,231,6,225,0,Birthday,,,,,,,19,25
C0055,T005505,2026-03-16,Silver,2025-05-22,29,Male,Bengaluru,Business,High,App,Bose,Speaker,SoundLink,2,47044,0,470,287,183,0,Festival,,,,,,,7,3
C0055,T005506,2026-04-15,Silver,2025-05-22,29,Male,Bengaluru,Business,High,App,Bose,Audio,QC Headphones,1,134082,0,1340,548,792,0,Referral,,,,,,,2,4
C0056,T005601,2026-01-14,Gold,2019-11-18,30,Female,Pune,CA,Low,App,Samsung,TV,Smart TV,2,9284,0,92,72,9,11,Purchase,,,,,,,12,18
C0056,T005602,2026-04-13,Gold,2019-11-18,30,Female,Pune,CA,Low,Offline,Google Nest,Smart Home,Nest Hub,2,138763,1,1387,691,696,0,Birthday,,,,,,,4,19
C0056,T005603,2026-01-21,Gold,2019-11-18,30,Female,Pune,CA,Low,App,Samsung,TV,Smart TV,1,27550,0,275,181,79,15,Birthday,,,,,,,16,13
C0056,T005604,2026-05-19,Gold,2019-11-18,30,Female,Pune,CA,Low,App,Bose,Speaker,SoundLink,2,91937,0,919,645,274,0,Purchase,,,,,,,11,13
C0056,T005605,2026-02-05,Gold,2019-11-18,30,Female,Pune,CA,Low,Offline,Sony,Gaming,PlayStation,1,59905,0,599,386,167,46,Birthday,,,,,,,17,19
C0056,T005606,2026-06-16,Gold,2019-11-18,30,Female,Pune,CA,Low,App,Sony,Audio,WH Headphones,1,51083,0,510,406,104,0,Festival,,,,,,,20,28
C0056,T005607,2026-06-23,Gold,2019-11-18,30,Female,Pune,CA,Low,Offline,Apple,Smartphone,iPhone,1,57923,0,579,385,194,0,Referral,,,,,,,4,6
C0056,T005608,2026-04-11,Gold,2019-11-18,30,Female,Pune,CA,Low,Offline,Sony,Audio,WH Headphones,1,44959,1,449,345,104,0,Purchase,,,,,,,19,33
C0056,T005609,2026-05-25,Gold,2019-11-18,30,Female,Pune,CA,Low,Offline,Apple,Audio,AirPods,2,152713,1,1527,954,573,0,Purchase,,,,,,,12,14
C0057,T005701,2026-01-17,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,Offline,Google Nest,Smart Home,Nest Hub,2,178332,1,1783,1227,467,89,Festival,,,,,,,6,22
C0057,T005702,2026-05-09,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,App,Bose,Audio,QC Headphones,2,81097,1,810,293,517,0,Purchase,,,,,,,8,32
C0057,T005703,2026-07-03,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,Online,Google Nest,Security,Nest Cam,1,50531,0,505,314,191,0,Referral,,,,,,,11,12
C0057,T005704,2026-04-09,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,App,Google Nest,Smart Home,Nest Hub,2,7508,1,75,27,48,0,Festival,,,,,,,13,33
C0057,T005705,2026-03-02,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,App,Google Nest,Smart Home,Nest Hub,2,155042,0,1550,818,616,116,Purchase,,,,,,,14,30
C0057,T005706,2026-03-29,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,Offline,Google Nest,Smart Home,Nest Hub,2,10405,1,104,76,28,0,Birthday,,,,,,,1,7
C0057,T005707,2026-05-29,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,Online,Google Nest,Smart Home,Nest Hub,1,119515,0,1195,614,581,0,Festival,,,,,,,4,34
C0057,T005708,2026-05-01,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,App,Google Nest,Smart Home,Nest Hub,1,83071,0,830,338,492,0,Birthday,,,,,,,16,32
C0057,T005709,2026-01-10,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,App,Google Nest,Security,Nest Cam,1,92819,1,928,641,23,264,Festival,,,,,,,4,9
C0057,T005710,2026-03-04,Platinum,2025-03-22,28,Male,Hyderabad,CA,Medium,Online,Google Nest,Smart Home,Nest Hub,2,106953,1,1069,629,118,322,Referral,,,,,,,19,15
C0058,T005801,2026-04-06,Bronze,2024-10-07,25,Female,Delhi,Manager,Medium,App,Apple,Smartphone,iPhone,2,38232,0,382,189,193,0,Referral,,,,,,,11,28
C0058,T005802,2026-03-22,Bronze,2024-10-07,25,Female,Delhi,Manager,Medium,Online,Apple,Smartphone,iPhone,1,57984,1,579,260,319,0,Purchase,,,,,,,12,16
C0058,T005803,2026-04-04,Bronze,2024-10-07,25,Female,Delhi,Manager,Medium,Offline,Apple,Smartphone,iPhone,1,152637,0,1526,1141,385,0,Referral,,,,,,,1,20
C0058,T005804,2026-05-16,Bronze,2024-10-07,25,Female,Delhi,Manager,Medium,Online,Apple,Watch,Apple Watch,1,148674,0,1486,1142,344,0,Festival,,,,,,,12,13
C0058,T005805,2026-03-31,Bronze,2024-10-07,25,Female,Delhi,Manager,Medium,Offline,Apple,Smartphone,iPhone,2,71461,0,714,401,313,0,Birthday,,,,,,,5,35
C0058,T005806,2026-03-18,Bronze,2024-10-07,25,Female,Delhi,Manager,Medium,Offline,Apple,Audio,AirPods,2,95736,1,957,757,200,0,Festival,,,,,,,14,14
C0058,T005807,2026-03-29,Bronze,2024-10-07,25,Female,Delhi,Manager,Medium,Online,Bose,Speaker,SoundLink,2,44026,0,440,220,220,0,Purchase,,,,,,,6,3
C0058,T005808,2026-06-23,Bronze,2024-10-07,25,Female,Delhi,Manager,Medium,Offline,Apple,Smartphone,iPhone,2,9869,1,98,4,94,0,Festival,,,,,,,6,12
C0058,T005809,2026-05-13,Bronze,2024-10-07,25,Female,Delhi,Manager,Medium,App,Apple,Watch,Apple Watch,1,104624,1,1046,729,317,0,Festival,,,,,,,9,26
C0059,T005901,2026-04-13,Gold,2024-03-03,51,Female,Pune,Business,Low,Offline,Sony,Gaming,PlayStation,1,126496,1,1264,492,772,0,Referral,,,,,,,7,3
C0059,T005902,2026-05-15,Gold,2024-03-03,51,Female,Pune,Business,Low,Offline,Sony,Audio,WH Headphones,2,91206,1,912,654,258,0,Festival,,,,,,,2,24
C0059,T005903,2026-05-15,Gold,2024-03-03,51,Female,Pune,Business,Low,App,Sony,TV,Bravia,1,141581,0,1415,275,1140,0,Referral,,,,,,,13,23
C0059,T005904,2026-05-30,Gold,2024-03-03,51,Female,Pune,Business,Low,App,Sony,TV,Bravia,1,98851,1,988,391,597,0,Referral,,,,,,,1,20
C0059,T005905,2026-03-12,Gold,2024-03-03,51,Female,Pune,Business,Low,Offline,Sony,TV,Bravia,2,125690,1,1256,183,1073,0,Festival,,,,,,,8,20
C0059,T005906,2026-03-14,Gold,2024-03-03,51,Female,Pune,Business,Low,App,Sony,Gaming,PlayStation,1,157029,0,1570,241,1329,0,Festival,,,,,,,4,15
C0059,T005907,2026-05-21,Gold,2024-03-03,51,Female,Pune,Business,Low,Offline,Sony,Gaming,PlayStation,2,106070,1,1060,255,805,0,Festival,,,,,,,4,27
C0059,T005908,2026-04-19,Gold,2024-03-03,51,Female,Pune,Business,Low,Offline,Sony,Gaming,PlayStation,2,109254,0,1092,732,360,0,Referral,,,,,,,17,16
C0059,T005909,2026-03-04,Gold,2024-03-03,51,Female,Pune,Business,Low,Online,Sony,Audio,WH Headphones,2,46244,1,462,26,203,233,Purchase,,,,,,,3,11
C0060,T006001,2026-06-27,Gold,2020-04-30,28,Female,Delhi,Student,Low,Online,Apple,Smartphone,iPhone,2,177215,1,1772,916,856,0,Purchase,,,,,,,9,4
C0060,T006002,2026-01-18,Gold,2020-04-30,28,Female,Delhi,Student,Low,Offline,Samsung,Audio,Galaxy Buds,1,133408,1,1334,700,95,539,Festival,,,,,,,13,33
C0060,T006003,2026-01-31,Gold,2020-04-30,28,Female,Delhi,Student,Low,Offline,Samsung,Smartphone,Galaxy S,2,86668,0,866,656,194,16,Festival,,,,,,,5,21
C0060,T006004,2026-02-28,Gold,2020-04-30,28,Female,Delhi,Student,Low,Online,Bose,Audio,QC Headphones,2,55189,0,551,71,396,84,Festival,,,,,,,15,18
C0060,T006005,2026-06-17,Gold,2020-04-30,28,Female,Delhi,Student,Low,Online,Apple,Smartphone,iPhone,1,82972,1,829,563,266,0,Birthday,,,,,,,19,27
C0060,T006006,2026-05-15,Gold,2020-04-30,28,Female,Delhi,Student,Low,App,Samsung,TV,Smart TV,2,38764,0,387,12,375,0,Festival,,,,,,,9,21
C0060,T006007,2026-03-27,Gold,2020-04-30,28,Female,Delhi,Student,Low,Online,Samsung,TV,Smart TV,2,45704,1,457,67,390,0,Purchase,,,,,,,4,7
C0060,T006008,2026-04-04,Gold,2020-04-30,28,Female,Delhi,Student,Low,Online,Samsung,Audio,Galaxy Buds,1,173152,0,1731,673,1058,0,Purchase,,,,,,,3,26
C0060,T006009,2026-04-07,Gold,2020-04-30,28,Female,Delhi,Student,Low,App,Samsung,Smartphone,Galaxy S,2,15737,1,157,10,147,0,Referral,,,,,,,20,7
C0061,T006101,2026-06-28,Gold,2020-02-26,51,Male,Bengaluru,Doctor,Medium,Online,Google Nest,Smart Home,Nest Hub,2,176066,0,1760,295,1465,0,Purchase,,,,,,,13,26
C0061,T006102,2026-02-06,Gold,2020-02-26,51,Male,Bengaluru,Doctor,Medium,App,Google Nest,Security,Nest Cam,2,154984,1,1549,903,130,516,Festival,,,,,,,20,15
C0061,T006103,2026-06-13,Gold,2020-02-26,51,Male,Bengaluru,Doctor,Medium,App,Google Nest,Smart Home,Nest Hub,1,23055,1,230,140,90,0,Referral,,,,,,,11,14
C0061,T006104,2026-05-12,Gold,2020-02-26,51,Male,Bengaluru,Doctor,Medium,Online,Google Nest,Security,Nest Cam,2,104724,1,1047,17,1030,0,Purchase,,,,,,,14,29
C0061,T006105,2026-06-27,Gold,2020-02-26,51,Male,Bengaluru,Doctor,Medium,Offline,Google Nest,Security,Nest Cam,1,140290,0,1402,689,713,0,Birthday,,,,,,,20,5
C0061,T006106,2026-01-19,Gold,2020-02-26,51,Male,Bengaluru,Doctor,Medium,Online,Google Nest,Security,Nest Cam,1,36151,0,361,277,6,78,Purchase,,,,,,,11,24
C0061,T006107,2026-02-12,Gold,2020-02-26,51,Male,Bengaluru,Doctor,Medium,Online,Bose,Speaker,SoundLink,2,158524,1,1585,173,459,953,Birthday,,,,,,,2,14
C0061,T006108,2026-04-06,Gold,2020-02-26,51,Male,Bengaluru,Doctor,Medium,Offline,Google Nest,Smart Home,Nest Hub,2,111654,0,1116,648,468,0,Birthday,,,,,,,16,29
C0061,T006109,2026-01-05,Gold,2020-02-26,51,Male,Bengaluru,Doctor,Medium,Offline,Google Nest,Security,Nest Cam,2,79595,0,795,114,30,651,Festival,,,,,,,10,25
C0062,T006201,2026-03-23,Silver,2020-04-04,26,Male,Pune,Business,Low,Offline,Bose,Speaker,SoundLink,1,97318,0,973,460,513,0,Purchase,,,,,,,18,21
C0062,T006202,2026-04-25,Silver,2020-04-04,26,Male,Pune,Business,Low,Offline,Apple,Watch,Apple Watch,2,11847,1,118,58,60,0,Purchase,,,,,,,9,13
C0062,T006203,2026-02-11,Silver,2020-04-04,26,Male,Pune,Business,Low,Online,Bose,Audio,QC Headphones,1,110986,0,1109,228,277,604,Referral,,,,,,,17,27
C0062,T006204,2026-02-26,Silver,2020-04-04,26,Male,Pune,Business,Low,Online,Bose,Audio,QC Headphones,1,120316,0,1203,934,259,10,Referral,,,,,,,10,13
C0062,T006205,2026-01-17,Silver,2020-04-04,26,Male,Pune,Business,Low,Online,Apple,Audio,AirPods,1,126166,1,1261,210,948,103,Birthday,,,,,,,11,35
C0062,T006206,2026-04-10,Silver,2020-04-04,26,Male,Pune,Business,Low,Offline,Bose,Audio,QC Headphones,1,90523,1,905,124,781,0,Referral,,,,,,,13,22
C0062,T006207,2026-01-21,Silver,2020-04-04,26,Male,Pune,Business,Low,App,Bose,Audio,QC Headphones,1,146743,0,1467,413,37,1017,Birthday,,,,,,,1,20
C0062,T006208,2026-05-15,Silver,2020-04-04,26,Male,Pune,Business,Low,Offline,Bose,Speaker,SoundLink,2,36795,1,367,21,346,0,Birthday,,,,,,,20,32
C0062,T006209,2026-06-14,Silver,2020-04-04,26,Male,Pune,Business,Low,App,Bose,Audio,QC Headphones,2,40533,1,405,20,385,0,Referral,,,,,,,9,13
C0063,T006301,2026-06-14,Platinum,2022-09-05,37,Female,Bengaluru,Engineer,Medium,App,Google Nest,Smart Home,Nest Hub,1,58007,1,580,152,428,0,Purchase,,,,,,,13,16
C0063,T006302,2026-03-02,Platinum,2022-09-05,37,Female,Bengaluru,Engineer,Medium,Offline,Bose,Audio,QC Headphones,1,23724,0,237,112,11,114,Purchase,,,,,,,17,33
C0063,T006303,2026-01-14,Platinum,2022-09-05,37,Female,Bengaluru,Engineer,Medium,Offline,Google Nest,Security,Nest Cam,1,64388,0,643,22,373,248,Purchase,,,,,,,20,19
C0063,T006304,2026-03-08,Platinum,2022-09-05,37,Female,Bengaluru,Engineer,Medium,Online,Google Nest,Smart Home,Nest Hub,2,91712,1,917,219,698,0,Birthday,,,,,,,2,20
C0063,T006305,2026-05-06,Platinum,2022-09-05,37,Female,Bengaluru,Engineer,Medium,Offline,Apple,Audio,AirPods,2,85956,1,859,650,209,0,Referral,,,,,,,13,22
C0064,T006401,2026-01-23,Bronze,2022-02-12,32,Female,Ahmedabad,Manager,Low,Offline,Apple,Smartphone,iPhone,1,129256,0,1292,927,127,238,Birthday,,,,,,,5,30
C0064,T006402,2026-02-01,Bronze,2022-02-12,32,Female,Ahmedabad,Manager,Low,Offline,Apple,Smartphone,iPhone,2,25158,1,251,20,92,139,Referral,,,,,,,1,17
C0064,T006403,2026-07-02,Bronze,2022-02-12,32,Female,Ahmedabad,Manager,Low,Online,Samsung,Smartphone,Galaxy S,2,81079,0,810,162,648,0,Birthday,,,,,,,12,22
C0064,T006404,2026-02-27,Bronze,2022-02-12,32,Female,Ahmedabad,Manager,Low,Offline,Apple,Watch,Apple Watch,1,154807,0,1548,646,561,341,Referral,,,,,,,16,10
C0064,T006405,2026-03-20,Bronze,2022-02-12,32,Female,Ahmedabad,Manager,Low,Offline,Apple,Smartphone,iPhone,1,61598,1,615,400,215,0,Purchase,,,,,,,15,17
C0064,T006406,2026-05-15,Bronze,2022-02-12,32,Female,Ahmedabad,Manager,Low,Online,Apple,Smartphone,iPhone,1,34522,1,345,132,213,0,Referral,,,,,,,11,28
C0064,T006407,2026-06-17,Bronze,2022-02-12,32,Female,Ahmedabad,Manager,Low,App,Apple,Audio,AirPods,1,90189,1,901,519,382,0,Birthday,,,,,,,15,26
C0065,T006501,2026-04-24,Gold,2024-08-11,57,Female,Ahmedabad,Manager,Low,Offline,Apple,Audio,AirPods,1,112896,1,1128,342,786,0,Festival,,,,,,,10,25
C0065,T006502,2026-03-09,Gold,2024-08-11,57,Female,Ahmedabad,Manager,Low,App,Apple,Smartphone,iPhone,2,169673,0,1696,661,1035,0,Referral,,,,,,,18,28
C0065,T006503,2026-06-23,Gold,2024-08-11,57,Female,Ahmedabad,Manager,Low,Online,Apple,Smartphone,iPhone,1,169353,1,1693,1249,444,0,Purchase,,,,,,,8,32
C0065,T006504,2026-05-27,Gold,2024-08-11,57,Female,Ahmedabad,Manager,Low,Online,Apple,Audio,AirPods,1,140263,0,1402,927,475,0,Festival,,,,,,,14,13
